,Unnamed: 0,Client: Create Date/Time,Client's_City,zipcode,county,Client's Location,PresentingNeeds_TaxonomyCode,category_code,category_sub,latitude,longitude
12944,10476,09/14/2015 14:25:41.528764 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,BD-1800.2000,Y,YZ,42.820909,-73.92002
12945,10477,09/14/2015 14:25:41.528764 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,YZ-4750,Y,YZ,42.820909,-73.92002
12946,10478,09/14/2015 14:25:41.528764 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,YZ-4750,Y,YZ,42.820909,-73.92002
12947,10479,09/14/2015 14:25:41.528764 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,YZ-4750,Y,YZ,42.820909,-73.92002
12948,10480,09/14/2015 14:25:41.528764 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,YZ-4750,B,BD,42.820909,-73.92002
12949,10481,09/16/2015 15:07:02.032088 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,BD-5000.8300,N,NT,42.820909,-73.92002
12950,10482,09/17/2015 08:23:15.782782 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,NT-8900,N,NT,42.820909,-73.92002
12951,10483,09/17/2015 08:23:15.782782 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,NT-8900,B,BV,42.820909,-73.92002
12952,10484,09/17/2015 08:23:15.782782 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,BV-8900.9300-180,B,BV,42.820909,-73.92002
12953,10485,09/17/2015 08:23:15.782782 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,BV-8900.9300-180,B,BH,42.820909,-73.92002
12954,10502,10/12/2015 15:13:00.707772 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,,B,BH,42.820909,-73.92002
12955,10507,10/15/2015 10:26:27.509983 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,NS-1800.8000,Y,YJ,42.820909,-73.92002
12956,10508,10/19/2015 07:54:59.199105 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,YJ-8750,Y,YJ,42.820909,-73.92002
12957,10509,10/19/2015 07:54:59.199105 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,YJ-8750,B,BD,42.820909,-73.92002
12958,10520,10/22/2015 09:04:40.004579 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,PH-2950.8500-850,L,LH,42.820909,-73.92002
12959,10521,10/23/2015 10:51:10.11323 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,LH-0600.3000-300,T,TB,42.820909,-73.92002
12960,10542,11/02/2015 08:47:05.895991 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,TI-1800.6700,T,TI,42.820909,-73.92002
12961,10543,11/02/2015 08:47:05.895991 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,TI-1800.6700,T,TI,42.820909,-73.92002
12962,10544,11/02/2015 08:47:05.895991 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,TI-1800.6700,T,TI,42.820909,-73.92002
12963,10545,11/02/2015 08:47:05.895991 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,TI-1800.6700,B,BM,42.820909,-73.92002
12964,10546,11/02/2015 08:47:05.895991 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,BM-6500.6500-650,B,BM,42.820909,-73.92002
12965,10547,11/02/2015 08:47:05.895991 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,BM-6500.6500-650,B,BM,42.820909,-73.92002
12966,10548,11/02/2015 08:47:05.895991 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,BM-6500.6500-650,B,BM,42.820909,-73.92002
12967,10549,11/02/2015 08:47:05.895991 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,BM-6500.6500-650,T,TI,42.820909,-73.92002
12968,10550,11/02/2015 08:47:05.895991 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,TI-1800.1500-100,T,TI,42.820909,-73.92002
12969,10551,11/02/2015 08:47:05.895991 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,TI-1800.1500-100,T,TI,42.820909,-73.92002
12970,10552,11/02/2015 08:47:05.895991 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,TI-1800.1500-100,T,TI,42.820909,-73.92002
12971,10553,11/02/2015 08:47:05.895991 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,TI-1800.1500-100,T,TI,42.820909,-73.92002
12972,10554,11/02/2015 08:47:05.895991 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,TI-1800.2000,T,TI,42.820909,-73.92002
12973,10555,11/02/2015 08:47:05.895991 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,TI-1800.2000,T,TI,42.820909,-73.92002
12974,10556,11/02/2015 08:47:05.895991 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,TI-1800.2000,T,TI,42.820909,-73.92002
12975,10557,11/02/2015 08:47:05.895991 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,TI-1800.2000,L,LH,42.820909,-73.92002
12976,10577,11/12/2015 13:34:53.07428 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,,T,TJ,42.820909,-73.92002
12977,10579,11/11/2015 13:56:27.362255 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,TJ-3000.8000,,,42.820909,-73.92002
12978,10588,11/20/2015 08:21:26.221371 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,ND-1600.2000,P,PH,42.820909,-73.92002
12979,10589,11/23/2015 12:52:12.725268 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,PH-2950.3200,P,PH,42.820909,-73.92002
12980,10590,11/23/2015 12:52:12.725268 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,PH-2950.3200,P,PH,42.820909,-73.92002
12981,10591,11/26/2015 07:23:29.128512 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,PH-2950.8500-870,,,42.820909,-73.92002
12982,10592,11/26/2015 12:13:37.570205 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,,B,BH,42.820909,-73.92002
12983,10597,12/01/2015 08:21:59.721351 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,YZ-1500,Y,YZ,42.820909,-73.92002
12984,10598,12/01/2015 08:21:59.721351 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,YZ-1500,T,TD,42.820909,-73.92002
12985,10599,12/01/2015 08:39:37.732148 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,TD-6600.4500-040,,,42.820909,-73.92002
12986,10600,12/01/2015 10:12:52.015521 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,,Y,YB,42.820909,-73.92002
12987,10601,12/02/2015 08:22:54.954856 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,YB-9500.1500,,,42.820909,-73.92002
12988,10638,01/21/2015 08:28:17.743868 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,,D,DT,42.820909,-73.92002
12989,10647,02/06/2015 11:47:01.783493 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,DT-8800,,,42.820909,-73.92002
12990,10669,06/03/2015 12:58:52.576309 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,YV-3000.3000,Y,YV,42.820909,-73.92002
12991,10727,10/22/2015 14:06:12.179015 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,YL-3300.4500,F,FP,42.820909,-73.92002
12992,10728,10/22/2015 14:06:12.179015 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,FP-4500,R,RP,42.820909,-73.92002
12993,10772,02/17/2015 16:21:02.905392 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,,F,FP,42.820909,-73.92002
12994,10773,02/17/2015 17:52:44.921078 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,FP-0500,F,FP,42.820909,-73.92002
12995,10774,02/17/2015 17:52:44.921078 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,FP-0500,B,BH,42.820909,-73.92002
12996,10775,02/17/2015 17:52:44.921078 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,BH-3900.3100,B,BH,42.820909,-73.92002
12997,10776,02/17/2015 17:52:44.921078 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,BH-3900.3100,D,DT,42.820909,-73.92002
12998,10784,02/19/2015 16:52:19.502541 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,DT-8800,T,TI,42.820909,-73.92002
12999,10785,02/20/2015 10:37:09.646722 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,TI-1800.1000,T,TI,42.820909,-73.92002
13000,10786,02/20/2015 10:37:09.646722 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,TI-1800.1000,T,TI,42.820909,-73.92002
13001,10787,02/20/2015 10:37:09.646722 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,TI-1800.1000,B,BM,42.820909,-73.92002
13002,10788,02/20/2015 10:37:09.646722 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,BM-3000.2000-250,B,BM,42.820909,-73.92002
13003,10789,02/20/2015 10:37:09.646722 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,BM-3000.2000-250,B,BM,42.820909,-73.92002
13004,10790,02/20/2015 10:37:09.646722 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,BM-3000.2000-250,T,TI,42.820909,-73.92002
13005,10791,02/20/2015 10:37:09.646722 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,TI-1800.3000-100,T,TI,42.820909,-73.92002
13006,10792,02/20/2015 10:37:09.646722 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,TI-1800.3000-100,T,TI,42.820909,-73.92002
13007,10793,02/20/2015 10:37:09.646722 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,TI-1800.3000-100,,,42.820909,-73.92002
13008,10794,02/20/2015 10:30:29.742566 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,,D,DT,42.820909,-73.92002
13009,10795,02/20/2015 11:11:13.897571 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,DT-8800,D,DT,42.820909,-73.92002
13010,10798,02/21/2015 16:12:13.02847 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,DT-8800,D,DT,42.820909,-73.92002
13011,10814,02/25/2015 14:46:51.88182 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,NL-6000.2000,D,DT,42.820909,-73.92002
13012,10815,03/03/2015 07:31:25.266642 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,DT-8800,,,42.820909,-73.92002
13013,10857,03/16/2015 15:03:12.260051 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,BH-1800,,,42.820909,-73.92002
13014,10866,03/27/2015 08:08:48.014704 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,,D,DT,42.820909,-73.92002
13015,10870,03/31/2015 08:19:12.110386 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,ND-1500,,,42.820909,-73.92002
13016,10878,04/04/2015 07:23:53.914954 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,DT-8800,,,42.820909,-73.92002
13017,10883,04/06/2015 09:21:08.104259 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,DT-8800,D,DT,42.820909,-73.92002
13018,10884,04/06/2015 11:35:12.147595 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,DT-8800,D,DT,42.820909,-73.92002
13019,10889,04/07/2015 08:08:53.767747 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,,,,42.820909,-73.92002
13020,10895,04/11/2015 08:10:01.565406 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,,,,42.820909,-73.92002
13021,10900,04/13/2015 08:12:32.462542 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,,,,42.820909,-73.92002
13022,10902,04/13/2015 12:34:32.441975 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,NT-8900,,,42.820909,-73.92002
13023,10909,04/27/2015 11:20:33.966179 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,,,,42.820909,-73.92002
13024,10910,05/02/2015 08:23:04.078483 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,,F,FT,42.820909,-73.92002
13025,10915,05/09/2015 13:05:52.369583 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,PX-2400.2300,P,PX,42.820909,-73.92002
13026,10916,05/09/2015 13:05:52.369583 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,PX-2400.2300,,,42.820909,-73.92002
13027,10917,05/09/2015 12:55:04.236132 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,,L,LV,42.820909,-73.92002
13028,10919,05/14/2015 09:16:00.677613 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,,F,FT,42.820909,-73.92002
13029,10940,06/04/2015 15:39:50.510264 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,,,,42.820909,-73.92002
13030,10965,06/29/2015 10:12:29.925025 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,LH-5100.6500,B,BV,42.820909,-73.92002
13031,10966,06/29/2015 10:12:29.925025 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,BV-8900,F,FT,42.820909,-73.92002
13032,10970,07/06/2015 11:32:37.349807 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,RX-8450.1150-180,R,RX,42.820909,-73.92002
13033,10971,07/06/2015 11:32:37.349807 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,RX-8450.1150-180,R,RX,42.820909,-73.92002
13034,10972,07/06/2015 11:32:37.349807 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,RX-8450.1150-180,R,RX,42.820909,-73.92002
13035,10973,07/06/2015 11:32:37.349807 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,RX-8450.1150,R,RX,42.820909,-73.92002
13036,10974,07/06/2015 11:32:37.349807 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,RX-8450.1150,R,RX,42.820909,-73.92002
13037,10975,07/06/2015 11:32:37.349807 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,RX-8450.1150,L,LH,42.820909,-73.92002
13038,10978,07/19/2015 11:01:30.939482 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,BH-1800,D,DD,42.820909,-73.92002
13039,10980,07/25/2015 09:17:57.240172 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,BD-5000.8300,B,BD,42.820909,-73.92002
13040,10981,07/25/2015 09:17:57.240172 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,BD-5000.8300,B,BD,42.820909,-73.92002
13041,10982,07/25/2015 09:17:57.240172 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,BD-5000.8300,L,LH,42.820909,-73.92002
13042,10988,07/27/2015 13:23:19.029708 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,BD-5000.8300,B,BD,42.820909,-73.92002
13043,10989,07/27/2015 13:23:19.029708 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,BD-5000.8300,B,BH,42.820909,-73.92002
13044,10994,07/31/2015 16:08:06.611293 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,,N,ND,42.820909,-73.92002
13045,11005,08/03/2015 08:36:37.742503 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,,F,FT,42.820909,-73.92002
13046,11007,08/04/2015 09:38:59.662001 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,PH-6500.1500,,,42.820909,-73.92002
13047,11008,08/04/2015 10:26:31.019163 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,,N,NL,42.820909,-73.92002
13048,11030,08/08/2015 13:18:09.78027 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,,J,JR,42.820909,-73.92002
13049,11031,08/08/2015 13:25:02.834595 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,JR-8400.1500,,,42.820909,-73.92002
13050,11032,08/09/2015 07:32:46.505565 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,,,,42.820909,-73.92002
13051,11059,08/19/2015 10:35:18.602239 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,NL-6000.2000,,,42.820909,-73.92002
13052,11077,09/07/2015 07:28:31.128979 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,,L,LN,42.820909,-73.92002
13053,11100,05/13/2015 09:31:38.497782 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,,,,42.820909,-73.92002
13054,11113,01/02/2015 14:03:43.244088 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,,D,DT,42.820909,-73.92002
13055,11131,01/15/2015 14:31:24.524197 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,,,,42.820909,-73.92002
13056,11159,01/31/2015 15:43:27.576795 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,DT-8800.9300,,,42.820909,-73.92002
13057,11162,02/02/2015 12:36:08.193732 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,,,,42.820909,-73.92002
13058,11180,02/06/2015 12:28:30.02122 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,DT-8800.9300,,,42.820909,-73.92002
13059,11181,02/06/2015 14:13:23.351184 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,,D,DT,42.820909,-73.92002
13060,11232,02/20/2015 12:11:09.434354 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,DT-8800.9300,,,42.820909,-73.92002
13061,11235,02/21/2015 07:38:20.552841 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,,B,BH,42.820909,-73.92002
13062,11253,03/03/2015 08:41:30.43371 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,DT-8800.9300,D,DT,42.820909,-73.92002
13063,11268,03/07/2015 09:32:14.121974 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,,D,DT,42.820909,-73.92002
13064,11271,03/08/2015 15:35:47.712304 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,BH-1800.8500,B,BH,42.820909,-73.92002
13065,11272,03/08/2015 15:35:47.712304 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,BH-1800.8500,B,BH,42.820909,-73.92002
13066,11273,03/08/2015 15:35:47.712304 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,BH-1800.8500,B,BH,42.820909,-73.92002
13067,11274,03/08/2015 15:35:47.712304 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,BH-8600,B,BH,42.820909,-73.92002
13068,11275,03/08/2015 15:35:47.712304 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,BH-8600,B,BH,42.820909,-73.92002
13069,11276,03/08/2015 15:35:47.712304 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,BH-8600,,,42.820909,-73.92002
13070,11283,03/13/2015 07:10:16.64401 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,,,,42.820909,-73.92002
13071,11284,03/13/2015 07:06:09.147615 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,,,,42.820909,-73.92002
13072,11287,03/14/2015 12:09:59.617772 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,,,,42.820909,-73.92002
13073,11310,03/23/2015 09:32:58.74084 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,,,,42.820909,-73.92002
13074,11316,03/25/2015 14:13:37.428507 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,,,,42.820909,-73.92002
13075,11320,03/29/2015 16:20:41.096447 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,,D,DT,42.820909,-73.92002
13076,11323,04/01/2015 07:40:37.093469 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,,N,NT,42.820909,-73.92002
13077,11344,04/08/2015 11:44:05.958325 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,PH-1250.1400,P,PH,42.820909,-73.92002
13078,11345,04/08/2015 11:44:05.958325 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,PH-1250.1400,B,BT,42.820909,-73.92002
13079,11379,04/15/2015 12:50:27.762277 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,,B,BH,42.820909,-73.92002
13080,11388,04/29/2015 09:31:45.66 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,BD-1800.2000,B,BD,42.820909,-73.92002
13081,11389,04/29/2015 09:31:45.66 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,BD-1800.2000,B,BM,42.820909,-73.92002
13082,11390,04/29/2015 09:31:45.66 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,BM-6500.1500-250,B,BM,42.820909,-73.92002
13083,11391,04/29/2015 09:31:45.66 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,BM-6500.1500-250,R,RX,42.820909,-73.92002
13084,11392,05/02/2015 08:27:23.081847 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,RX-8450.1150-180,,,42.820909,-73.92002
13085,11393,05/04/2015 11:18:20.043113 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,,B,BH,42.820909,-73.92002
13086,11406,05/12/2015 12:30:37.048926 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,LD-1700,L,LD,42.820909,-73.92002
13087,11407,05/12/2015 12:30:37.048926 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,LD-1700,L,LD,42.820909,-73.92002
13088,11408,05/12/2015 12:30:37.048926 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,LD-1700,Y,YZ,42.820909,-73.92002
13089,11409,05/12/2015 12:30:37.048926 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,YZ-5000,Y,YZ,42.820909,-73.92002
13090,11410,05/12/2015 12:30:37.048926 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,YZ-5000,Y,YZ,42.820909,-73.92002
13091,11411,05/12/2015 12:30:37.048926 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,YZ-5000,R,RP,42.820909,-73.92002
13092,11433,05/29/2015 11:37:00.152185 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,,N,NL,42.820909,-73.92002
13093,11434,06/01/2015 11:42:46.89496 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,NL-1000.8500,N,NL,42.820909,-73.92002
13094,11435,06/01/2015 11:42:46.89496 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,NL-1000.8500,N,NL,42.820909,-73.92002
13095,11436,06/01/2015 11:42:46.89496 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,NL-1000.8500,Y,YJ,42.820909,-73.92002
13096,11437,06/01/2015 11:42:46.89496 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,YJ-8750,Y,YJ,42.820909,-73.92002
13097,11438,06/01/2015 11:42:46.89496 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,YJ-8750,Y,YJ,42.820909,-73.92002
13098,11439,06/01/2015 11:42:46.89496 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,YJ-8750,B,BH,42.820909,-73.92002
13099,11440,06/01/2015 11:42:46.89496 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,BH-1800,B,BH,42.820909,-73.92002
13100,11441,06/01/2015 11:42:46.89496 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,BH-1800,B,BH,42.820909,-73.92002
13101,11442,06/01/2015 11:42:46.89496 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,BH-1800,B,BH,42.820909,-73.92002
13102,11443,06/01/2015 13:33:25.248008 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,BH-1800,L,LH,42.820909,-73.92002
13103,11489,06/23/2015 10:43:23.860114 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,DT-8800.9300,J,JR,42.820909,-73.92002
13104,11575,08/10/2015 08:53:31.074354 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,LD-1700,,,42.820909,-73.92002
13105,11580,08/17/2015 14:14:07.855701 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,NT-8900,B,BH,42.820909,-73.92002
13106,11587,08/20/2015 07:18:38.123426 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,BD-5000.8500,P,PH,42.820909,-73.92002
13107,11598,08/26/2015 13:06:10.935206 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,PD-9000.6000,P,PD,42.820909,-73.92002
13108,11599,08/26/2015 13:06:10.935206 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,PD-9000.6000,,,42.820909,-73.92002
13109,11600,08/26/2015 13:24:11.75253 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,,T,TJ,42.820909,-73.92002
13110,11647,09/29/2015 09:10:38.645157 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,BD-1800.2000,B,BD,42.820909,-73.92002
13111,11648,09/29/2015 09:10:38.645157 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,BD-1800.2000,T,TI,42.820909,-73.92002
13112,11649,09/29/2015 09:10:38.645157 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,TI-1800.2000,T,TI,42.820909,-73.92002
13113,11650,09/29/2015 09:10:38.645157 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,TI-1800.2000,F,FT,42.820909,-73.92002
13114,11675,10/29/2015 10:19:20.67277 MDT,SCHENECTADY,12308,SCHENECTADY,Schenectady,PH-2950.3200,,,42.820909,-73.92002
13115,11694,11/14/2015 09:00:37.493385 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,,P,PH,42.820909,-73.92002
13116,11720,11/28/2015 14:25:01.72227 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,,P,PH,42.820909,-73.92002
13117,11721,11/30/2015 10:25:30.520411 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,PH-2950.3200,P,PH,42.820909,-73.92002
13118,11722,11/30/2015 10:25:30.520411 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,PH-2950.3200,P,PH,42.820909,-73.92002
13119,11723,11/30/2015 10:25:30.520411 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,PH-2950.3200,P,PH,42.820909,-73.92002
13120,11724,11/30/2015 10:25:30.520411 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,PH-2950.3200,B,BD,42.820909,-73.92002
13121,11725,11/30/2015 10:25:30.520411 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,BD-1800.2000,B,BD,42.820909,-73.92002
13122,11726,11/30/2015 10:25:30.520411 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,BD-1800.2000,B,BD,42.820909,-73.92002
13123,11727,11/30/2015 10:25:30.520411 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,BD-1800.2000,B,BD,42.820909,-73.92002
13124,11728,11/30/2015 10:25:30.520411 MST,SCHENECTADY,12308,SCHENECTADY,Schenectady,BD-1800.2000,B,BH,42.820909,-73.92002
13125,11819,02/11/2015 11:07:42.467079 MST,SCHENECTADY,12308,SCHENECTADY,Albany,DT-9300,D,DT,42.820909,-73.92002
13126,11822,02/12/2015 11:28:12.782023 MST,SCHENECTADY,12308,SCHENECTADY,Albany,DT-9309,D,DT,42.820909,-73.92002
13127,11824,02/12/2015 14:55:50.37473 MST,SCHENECTADY,12308,SCHENECTADY,Albany,DT-9314,D,DT,42.820909,-73.92002
13128,11826,02/14/2015 09:36:24.18883 MST,SCHENECTADY,12308,SCHENECTADY,Albany,DT-9318,D,DT,42.820909,-73.92002
13129,11849,02/22/2015 08:54:52.585441 MST,SCHENECTADY,12308,SCHENECTADY,Albany,DT-9388,D,DT,42.820909,-73.92002
